net name,weighted error
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell3_2021-04-01 02-03-14.162958,3.4862762092627317
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-31 20-36-47.474568,3.3552050176802477
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-04-01 02-39-49.103400,3.675505561747464
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-03-31 19-36-56.576024,5.926778458949405
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell3_2021-04-01 05-26-24.553871,4.675799559664137
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-04-01 14-48-58.428662,4.247457492161393
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell3_2021-04-01 17-58-00.437411,3.0046615405811683
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-04-01 18-49-22.479294,3.543989424412688
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-04-01 23-23-16.861524,4.94154685059153
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell3_2021-04-01 21-30-39.001318,3.629149617845592
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell4_2021-04-01 18-22-32.260810,3.938247507629714
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-04-01 17-02-39.291654,3.065616566058127
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell2_2021-04-02 01-53-09.623448,5.459867172467277
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-04-01 15-46-30.967505,3.1920481993994874
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell3_2021-04-02 01-02-56.918475,3.5631394336484976
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-04-01 13-14-21.713109,3.8596512092672297
